lat,long,fecha,hora,temp,hum,pres,XAcel,YAcel,ZAcel,XGy,YGy,ZGy



25.600000,29,783.70,436.00,116.00,17576.00,-19.00,-4.00,14.00
25.299999,29,783.65,420.00,44.00,17548.00,-17.00,2.00,11.00
25.299999,29,783.61,460.00,52.00,17588.00,-19.00,2.00,12.00
26.100000,30,783.63,364.00,56.00,17640.00,-16.00,-2.00,13.00
26.100000,30,783.68,332.00,56.00,17668.00,-17.00,2.00,15.00
24.700000,29,783.64,440.00,96.00,17632.00,-18.00,-2.00,12.00
24.700000,29,783.69,444.00,60.00,17512.00,-19.00,-3.00,13.00
25.299999,29,783.64,412.00,-16.00,17556.00,-17.00,-1.00,12.00
25.299999,29,783.69,376.00,136.00,17564.00,-20.00,1.00,12.00
25.399999,29,783.61,376.00,88.00,17592.00,-18.00,0.00,12.00
25.399999,29,783.68,352.00,44.00,17704.00,-17.00,-1.00,12.00
24.500000,29,783.68,356.00,-24.00,17480.00,-18.00,1.00,10.00
24.500000,29,783.66,412.00,172.00,17512.00,-22.00,1.00,12.00
24.500000,29,783.69,424.00,-16.00,17628.00,-18.00,0.00,14.00
24.500000,29,783.71,460.00,20.00,17404.00,-21.00,0.00,13.00
25.100000,29,783.69,480.00,60.00,17632.00,-19.00,1.00,11.00
19.395078,-99.032516,4/5/2020,05:15:18,25.100000,29,783.67,424.00,24.00,17508.00,-18.00,-2.00,11.00
25.700000,29,783.63,416.00,44.00,17592.00,-17.00,-1.00,12.00
25.700000,29,783.60,400.00,92.00,17604.00,-17.00,0.00,13.00
19.395078,-99.032516,4/5/2020,05:15:18,24.399999,29,783.64,384.00,44.00,17672.00,-19.00,0.00,12.00
24.399999,29,783.63,292.00,56.00,17592.00,-18.00,3.00,10.00
24.600000,29,783.64,360.00,40.00,17492.00,-20.00,-1.00,13.00
24.600000,29,783.71,404.00,40.00,17416.00,-20.00,0.00,12.00
24.100000,29,783.66,300.00,0.00,17660.00,-18.00,-1.00,12.00
24.100000,29,783.67,460.00,48.00,17600.00,-21.00,-1.00,9.00
25.799999,29,783.64,388.00,12.00,17548.00,-18.00,3.00,11.00
19.395078,-99.032516,4/5/2020,05:15:18,25.799999,29,783.64,320.00,24.00,17672.00,-16.00,-5.00,14.00
24.799999,29,783.67,468.00,-8.00,17552.00,-18.00,-3.00,12.00
19.395078,-99.032516,4/5/2020,05:15:18,24.799999,29,783.69,448.00,36.00,17524.00,-18.00,4.00,14.00
25.299999,29,783.64,340.00,60.00,17360.00,-19.00,1.00,13.00
25.299999,29,783.66,448.00,88.00,17668.00,-17.00,2.00,14.00
24.899999,29,783.62,372.00,44.00,17636.00,-19.00,-4.00,16.00
24.899999,29,783.70,388.00,-4.00,17688.00,-20.00,-2.00,12.00
25.399999,29,783.67,340.00,116.00,17600.00,-19.00,-1.00,15.00
25.399999,29,783.69,316.00,32.00,17684.00,-17.00,1.00,10.00
26.299999,30,783.65,432.00,4.00,17772.00,-20.00,1.00,12.00
26.299999,30,783.65,444.00,32.00,17500.00,-19.00,2.00,10.00
25.000000,29,783.68,408.00,36.00,17588.00,-18.00,-1.00,14.00
25.000000,29,783.69,356.00,32.00,17556.00,-19.00,3.00,13.00
24.700000,29,783.74,404.00,48.00,17680.00,-18.00,0.00,12.00
24.700000,29,783.65,532.00,48.00,17480.00,-21.00,1.00,13.00
24.500000,29,783.67,336.00,88.00,17664.00,-15.00,0.00,12.00
24.500000,29,783.71,388.00,68.00,17472.00,-22.00,-1.00,12.00
25.600000,29,783.69,408.00,-12.00,17620.00,-19.00,1.00,9.00
25.600000,29,783.68,384.00,-8.00,17620.00,-15.00,-3.00,15.00
25.899999,29,783.66,384.00,16.00,17492.00,-20.00,1.00,13.00
25.899999,29,783.64,392.00,100.00,17460.00,-16.00,2.00,10.00
26.000000,30,783.69,400.00,76.00,17632.00,-21.00,-2.00,14.00
19.395078,-99.032516,4/5/2020,05:15:18,26.000000,30,783.68,408.00,32.00,17328.00,-18.00,-2.00,13.00
25.500000,29,783.68,392.00,72.00,17508.00,-17.00,1.00,12.00
25.500000,29,783.64,428.00,64.00,17528.00,-18.00,-1.00,11.00
19.395078,-99.032516,4/5/2020,05:15:18,25.500000,29,783.68,368.00,-8.00,17416.00,-16.00,0.00,13.00
25.500000,29,783.66,336.00,160.00,17532.00,-20.00,3.00,14.00
25.600000,29,783.65,324.00,-60.00,17680.00,-20.00,-1.00,11.00
19.395078,-99.032516,4/5/2020,05:15:18,25.600000,29,783.64,380.00,84.00,17512.00,-19.00,1.00,10.00
25.000000,29,783.66,364.00,4.00,17544.00,-12.00,5.00,13.00
25.000000,29,783.65,472.00,-84.00,17688.00,-18.00,1.00,12.00
25.200000,29,783.73,400.00,208.00,17576.00,-16.00,-3.00,11.00
19.395078,-99.032516,4/5/2020,05:15:18,25.200000,29,783.70,484.00,-36.00,17652.00,-19.00,2.00,12.00
24.600000,29,783.68,340.00,28.00,17584.00,-18.00,-2.00,13.00
24.600000,29,783.67,368.00,44.00,17680.00,-19.00,1.00,8.00
25.200000,29,783.68,484.00,60.00,17540.00,-19.00,0.00,11.00
25.200000,29,783.68,448.00,0.00,17620.00,-18.00,-1.00,15.00
25.299999,29,783.72,420.00,-24.00,17436.00,-17.00,0.00,12.00
25.299999,29,783.71,412.00,96.00,17716.00,-21.00,0.00,15.00
26.299999,30,783.67,344.00,64.00,17456.00,-17.00,0.00,12.00
26.299999,30,783.71,436.00,4.00,17616.00,-20.00,1.00,13.00
26.000000,30,783.71,428.00,52.00,17576.00,-17.00,0.00,13.00
26.000000,30,783.72,376.00,60.00,17632.00,-19.00,-2.00,13.00
25.299999,29,783.71,416.00,-40.00,17576.00,-19.00,0.00,15.00
25.299999,29,783.69,432.00,64.00,17492.00,-19.00,-1.00,14.00
25.000000,29,783.70,416.00,68.00,17612.00,-19.00,0.00,16.00
25.000000,29,783.71,324.00,56.00,17464.00,-17.00,0.00,11.00
25.500000,29,783.73,436.00,92.00,17304.00,-20.00,-1.00,14.00
25.500000,29,783.73,352.00,-28.00,17732.00,-18.00,0.00,12.00
25.600000,29,783.69,416.00,136.00,17440.00,-22.00,1.00,13.00
25.600000,29,783.66,308.00,-16.00,17600.00,-15.00,-1.00,12.00
24.500000,29,783.69,496.00,28.00,17372.00,-20.00,-4.00,11.00
24.500000,29,783.71,512.00,24.00,17576.00,-17.00,-2.00,12.00
25.100000,29,783.68,472.00,84.00,17640.00,-19.00,-2.00,8.00
19.395078,-99.032516,4/5/2020,05:15:18,25.100000,29,783.70,380.00,52.00,17520.00,-22.00,-2.00,13.00
25.700000,29,783.69,464.00,16.00,17420.00,-18.00,1.00,15.00
25.700000,29,783.76,388.00,96.00,17556.00,-17.00,-4.00,11.00
24.399999,29,783.71,372.00,32.00,17648.00,-20.00,0.00,12.00
24.399999,29,783.67,404.00,-12.00,17528.00,-17.00,0.00,9.00
25.100000,29,783.65,452.00,8.00,17580.00,-16.00,2.00,13.00
25.100000,29,783.67,368.00,16.00,17644.00,-18.00,2.00,11.00
26.100000,30,783.63,500.00,92.00,17620.00,-17.00,2.00,15.00
26.100000,30,783.64,452.00,-8.00,17496.00,-17.00,0.00,11.00
26.500000,30,783.64,452.00,28.00,17496.00,-18.00,0.00,13.00
26.500000,30,783.63,472.00,116.00,17720.00,-17.00,2.00,13.00
25.700000,29,783.68,424.00,116.00,17696.00,-19.00,-1.00,10.00
19.395078,-99.032516,4/5/2020,05:15:18,25.700000,29,783.67,396.00,20.00,17512.00,-17.00,-1.00,12.00
25.700000,29,783.64,440.00,124.00,17512.00,-18.00,-5.00,17.00
25.700000,29,783.67,380.00,76.00,17484.00,-20.00,-6.00,10.00
24.899999,29,783.67,452.00,108.00,17448.00,-19.00,-2.00,10.00
24.899999,29,783.64,344.00,80.00,17808.00,-14.00,-1.00,14.00
25.500000,29,783.72,436.00,40.00,17556.00,-18.00,-3.00,12.00
25.500000,29,783.69,324.00,92.00,17496.00,-17.00,4.00,14.00
25.299999,29,783.68,364.00,-8.00,17664.00,-19.00,1.00,13.00
25.299999,29,783.68,356.00,52.00,17700.00,-19.00,-1.00,13.00
25.500000,29,783.75,384.00,56.00,17516.00,-17.00,-3.00,11.00
25.500000,29,783.65,288.00,68.00,17608.00,-19.00,1.00,13.00
24.100000,29,783.69,428.00,44.00,17584.00,-16.00,1.00,12.00
24.100000,29,783.69,464.00,16.00,17524.00,-15.00,1.00,11.00
